0.157542 0.244253 0.706238 0.637616 0.603779 0.187441 0.590139 0.443840 0.267375 0.453752 ,0.000000 0.000000 
0.221549 0.298502 0.591588 0.272237 0.671009 0.470290 0.455576 0.160127 0.144986 0.123793 ,0.000000 0.000000 
0.904700 0.777408 0.857097 0.073627 0.743411 0.423245 0.526461 0.995202 0.371274 0.617749 ,1.000000 1.000000 
0.521724 0.011265 0.691003 0.193172 0.595952 0.494451 0.703050 0.116976 0.258580 0.105136 ,0.000000 0.000000 
0.394171 0.342706 0.282774 0.439030 0.185884 0.449103 0.847864 0.555812 0.943600 0.966295 ,1.000000 1.000000 
0.208699 0.053037 0.564644 0.380932 0.482645 0.354739 0.779032 0.722271 0.734146 0.157594 ,0.000000 0.000000 
0.498695 0.849206 0.844963 0.212821 0.956310 0.445854 0.458664 0.599513 0.075691 0.052070 ,0.000000 0.000000 
0.673461 0.002970 0.945569 0.854721 0.710998 0.290653 0.061061 0.502625 0.781433 0.068993 ,0.000000 0.000000 
0.190852 0.910046 0.791473 0.009645 0.062000 0.955179 0.861976 0.153828 0.313337 0.929690 ,1.000000 1.000000 
0.855964 0.933561 0.880361 0.349879 0.177617 0.807716 0.091382 0.263626 0.003876 0.939159 ,1.000000 1.000000 
0.491961 0.992985 0.378474 0.671664 0.736751 0.966947 0.586081 0.182484 0.019747 0.107221 ,1.000000 1.000000 
0.609384 0.023809 0.171604 0.952757 0.562655 0.196410 0.988433 0.344126 0.203784 0.266816 ,0.000000 0.000000 
0.389082 0.809237 0.475967 0.497751 0.892005 0.851226 0.130398 0.409487 0.910004 0.859587 ,1.000000 1.000000 
0.984275 0.891091 0.649235 0.391635 0.365636 0.795512 0.229764 0.750067 0.863099 0.587790 ,1.000000 1.000000 
0.456241 0.534185 0.071070 0.015888 0.579798 0.612840 0.118358 0.467292 0.359361 0.871244 ,0.000000 0.000000 
0.862313 0.176272 0.203302 0.223665 0.089860 0.356517 0.293488 0.234560 0.049115 0.432467 ,0.000000 0.000000 
0.260247 0.929905 0.613040 0.027438 0.633979 0.994126 0.129678 0.047796 0.050354 0.150780 ,0.000000 0.000000 
0.454381 0.967722 0.831410 0.448783 0.495836 0.520497 0.975294 0.737491 0.793948 0.561321 ,1.000000 1.000000 
0.514371 0.505763 0.752883 0.394055 0.136352 0.213351 0.268797 0.475816 0.893699 0.022736 ,0.000000 0.000000 
0.760512 0.663262 0.204418 0.412019 0.273112 0.804892 0.203254 0.241221 0.074045 0.869689 ,0.000000 0.000000 
0.419155 0.998518 0.910284 0.157835 0.628125 0.894497 0.929530 0.018796 0.265013 0.562789 ,1.000000 1.000000 
0.589537 0.966320 0.541347 0.914174 0.935124 0.361524 0.885247 0.938567 0.204739 0.793058 ,1.000000 1.000000 
0.778526 0.460600 0.124659 0.104947 0.474796 0.014578 0.027156 0.393338 0.565868 0.663593 ,0.000000 0.000000 
0.644990 0.208501 0.187657 0.448136 0.659959 0.751431 0.219347 0.964515 0.003212 0.703241 ,0.000000 0.000000 
0.435964 0.737444 0.236500 0.332736 0.479835 0.941594 0.626504 0.043929 0.862055 0.040514 ,0.000000 0.000000 
0.348580 0.616694 0.348502 0.333392 0.558756 0.073048 0.083390 0.776467 0.826426 0.059266 ,0.000000 0.000000 
0.265637 0.449179 0.283238 0.179885 0.733584 0.253856 0.800452 0.641880 0.581280 0.670610 ,0.000000 0.000000 
0.068179 0.916003 0.704551 0.961626 0.942602 0.591080 0.977441 0.091675 0.420496 0.180509 ,1.000000 1.000000 
0.994370 0.749684 0.368937 0.149102 0.412178 0.753261 0.490780 0.290445 0.873433 0.154549 ,1.000000 1.000000 
0.801760 0.114630 0.529510 0.301847 0.746050 0.777501 0.422949 0.067151 0.050256 0.113527 ,0.000000 0.000000 
0.434485 0.772210 0.396200 0.559897 0.472594 0.486087 0.892079 0.435899 0.720213 0.189102 ,1.000000 1.000000 
0.681548 0.975378 0.142452 0.756584 0.968540 0.544214 0.931016 0.462124 0.930006 0.003582 ,1.000000 1.000000 
0.272211 0.481316 0.951517 0.383285 0.965554 0.220707 0.106266 0.887036 0.719698 0.805407 ,1.000000 1.000000 
0.528373 0.369833 0.782369 0.786155 0.594119 0.249727 0.782470 0.528024 0.233678 0.150874 ,1.000000 1.000000 
0.943610 0.322572 0.378901 0.535639 0.787266 0.484481 0.008218 0.818599 0.257955 0.264504 ,0.000000 0.000000 
0.369123 0.459363 0.199858 0.846345 0.048409 0.213844 0.565778 0.284152 0.095978 0.045574 ,0.000000 0.000000 
0.996816 0.030794 0.972812 0.487582 0.444142 0.692674 0.563109 0.598284 0.129268 0.285946 ,1.000000 1.000000 
0.169221 0.940660 0.122373 0.360115 0.963578 0.245523 0.622632 0.315740 0.833892 0.720476 ,1.000000 1.000000 
0.898240 0.096562 0.009906 0.579169 0.257174 0.421531 0.629027 0.425472 0.525045 0.700933 ,0.000000 0.000000 
0.604960 0.739309 0.794693 0.858318 0.256898 0.606949 0.202446 0.022627 0.147872 0.291407 ,0.000000 0.000000 
0.688486 0.800632 0.347411 0.191810 0.116116 0.836234 0.860038 0.283732 0.901354 0.664968 ,1.000000 1.000000 
0.337562 0.206870 0.242084 0.036096 0.047445 0.168276 0.206022 0.492284 0.386325 0.454348 ,0.000000 0.000000 
0.662316 0.657830 0.535470 0.602585 0.109250 0.009890 0.389406 0.403018 0.228550 0.778548 ,0.000000 0.000000 
0.242423 0.630267 0.488006 0.345763 0.409106 0.313655 0.638499 0.223265 0.500321 0.747881 ,0.000000 0.000000 
0.924713 0.174128 0.425931 0.565871 0.262322 0.532387 0.488510 0.557026 0.029492 0.307971 ,0.000000 0.000000 
0.080019 0.179003 0.239749 0.917934 0.145021 0.999044 0.948591 0.936837 0.306592 0.577150 ,1.000000 1.000000 
0.130152 0.786405 0.883611 0.810407 0.285743 0.314924 0.632387 0.112893 0.030605 0.379211 ,0.000000 0.000000 
0.040413 0.780215 0.840557 0.400160 0.591453 0.694546 0.418930 0.056517 0.928247 0.942372 ,1.000000 1.000000 
0.718736 0.524160 0.938594 0.380815 0.789815 0.654815 0.198250 0.025653 0.210630 0.062339 ,0.000000 0.000000 
0.108777 0.055471 0.104095 0.284827 0.090921 0.631625 0.402752 0.544361 0.907406 0.726331 ,0.000000 0.000000 
0.603132 0.267500 0.363400 0.823056 0.471324 0.510460 0.771573 0.997378 0.134055 0.648092 ,1.000000 1.000000 
0.191071 0.495562 0.878027 0.420812 0.624413 0.836888 0.660106 0.190224 0.332742 0.430107 ,1.000000 1.000000 
0.191817 0.849580 0.125724 0.665526 0.164067 0.863591 0.610817 0.656625 0.889329 0.840242 ,1.000000 1.000000 
0.005016 0.191035 0.127158 0.339390 0.745037 0.571908 0.837341 0.047184 0.241575 0.253848 ,0.000000 0.000000 
0.880271 0.738298 0.030411 0.183462 0.738041 0.695384 0.326823 0.153038 0.224097 0.305177 ,0.000000 0.000000 
0.189156 0.222927 0.659635 0.391662 0.220044 0.732599 0.124706 0.234386 0.611683 0.826854 ,0.000000 0.000000 
0.877435 0.613377 0.286854 0.974292 0.025883 0.113006 0.395774 0.630277 0.276465 0.533060 ,0.000000 0.000000 
0.336820 0.592177 0.007649 0.337925 0.301954 0.568830 0.806031 0.455308 0.957372 0.301044 ,0.000000 0.000000 
0.247187 0.782047 0.608341 0.529576 0.172684 0.222637 0.641461 0.193453 0.023538 0.932291 ,0.000000 0.000000 
0.329512 0.148513 0.205303 0.290662 0.899752 0.073105 0.313713 0.809812 0.990195 0.716745 ,0.000000 0.000000 
0.468640 0.774652 0.000036 0.793812 0.254890 0.461303 0.564321 0.471936 0.417309 0.872036 ,1.000000 1.000000 
0.916456 0.145791 0.042414 0.361984 0.131660 0.720143 0.159843 0.229433 0.010939 0.680969 ,0.000000 0.000000 
0.744319 0.017868 0.552274 0.413867 0.399779 0.411910 0.513054 0.912467 0.167043 0.665166 ,0.000000 0.000000 
0.565147 0.360156 0.318402 0.605728 0.675396 0.440346 0.255870 0.107630 0.865481 0.281061 ,0.000000 0.000000 
0.986540 0.133056 0.591437 0.765699 0.918700 0.625507 0.065794 0.597414 0.340886 0.203643 ,1.000000 1.000000 
0.848464 0.329593 0.367444 0.853049 0.747831 0.063016 0.620816 0.021738 0.002072 0.687302 ,0.000000 0.000000 
0.179804 0.518140 0.170172 0.154863 0.424356 0.373097 0.650691 0.460839 0.046435 0.766924 ,0.000000 0.000000 
0.401687 0.528806 0.206203 0.617094 0.054011 0.558384 0.398729 0.660931 0.894616 0.029565 ,0.000000 0.000000 
0.909298 0.174362 0.178108 0.761826 0.530791 0.175622 0.215716 0.555998 0.482553 0.688653 ,0.000000 0.000000 
0.481408 0.169987 0.611497 0.972764 0.894777 0.157155 0.302964 0.265426 0.794039 0.845073 ,1.000000 1.000000 
0.129695 0.775930 0.999489 0.011543 0.018892 0.232927 0.348337 0.170126 0.222386 0.906691 ,0.000000 0.000000 
0.405026 0.669224 0.090291 0.748806 0.607806 0.212651 0.824405 0.506781 0.672672 0.069288 ,0.000000 0.000000 
0.668647 0.216340 0.557385 0.868515 0.132705 0.740516 0.880325 0.107808 0.952767 0.464230 ,1.000000 1.000000 
0.052593 0.305354 0.284520 0.294394 0.261765 0.211543 0.352122 0.313554 0.066389 0.276203 ,0.000000 0.000000 
0.758488 0.421123 0.939427 0.438732 0.280556 0.289301 0.673465 0.889863 0.026925 0.301943 ,1.000000 1.000000 
0.678744 0.902395 0.403959 0.388594 0.509631 0.452501 0.372875 0.356436 0.245408 0.025723 ,0.000000 0.000000 
0.293849 0.728015 0.763279 0.222630 0.761904 0.355868 0.328513 0.597340 0.343151 0.804952 ,1.000000 1.000000 
0.780724 0.668807 0.306490 0.020089 0.050989 0.426506 0.716415 0.963939 0.397482 0.125189 ,0.000000 0.000000 
0.740857 0.544342 0.943437 0.218598 0.098594 0.096622 0.451768 0.715031 0.866651 0.740991 ,1.000000 1.000000 
0.571174 0.561997 0.834498 0.334551 0.474083 0.375666 0.423454 0.678630 0.462270 0.035995 ,0.000000 0.000000 
0.076088 0.434262 0.599227 0.872496 0.555474 0.152338 0.486958 0.645248 0.157837 0.065568 ,0.000000 0.000000 
0.283965 0.578407 0.424766 0.121290 0.098193 0.997250 0.654792 0.680207 0.769060 0.483064 ,1.000000 1.000000 
0.111617 0.655655 0.781818 0.182746 0.091023 0.351766 0.563553 0.016743 0.825579 0.835726 ,0.000000 0.000000 
0.114042 0.788425 0.196744 0.692863 0.836247 0.799095 0.416031 0.427305 0.943845 0.306668 ,1.000000 1.000000 
0.165310 0.567897 0.994880 0.212878 0.012111 0.391262 0.841504 0.270252 0.032779 0.339669 ,0.000000 0.000000 
0.911692 0.110543 0.032286 0.789825 0.989948 0.708658 0.434532 0.009080 0.235207 0.106617 ,0.000000 0.000000 
0.151258 0.643401 0.107220 0.751732 0.625226 0.075155 0.949043 0.210164 0.807641 0.524346 ,0.000000 0.000000 
0.064580 0.516877 0.580111 0.374535 0.306111 0.704668 0.583241 0.807531 0.024512 0.054151 ,0.000000 0.000000 
0.569635 0.670824 0.640834 0.735918 0.770562 0.255516 0.028141 0.932878 0.535907 0.316081 ,1.000000 1.000000 
0.780044 0.317771 0.270650 0.024704 0.302105 0.884350 0.401408 0.731392 0.217579 0.846878 ,0.000000 0.000000 
0.479831 0.678335 0.351225 0.936457 0.051466 0.745860 0.795725 0.877968 0.517951 0.019780 ,1.000000 1.000000 
0.864612 0.931022 0.104043 0.595818 0.122502 0.358607 0.093293 0.078877 0.125308 0.327788 ,0.000000 0.000000 
0.364361 0.894813 0.273987 0.911884 0.525367 0.453229 0.145184 0.166340 0.174918 0.704843 ,0.000000 0.000000 
0.085516 0.505422 0.717831 0.589939 0.002017 0.475043 0.719047 0.357479 0.297664 0.884409 ,0.000000 0.000000 
0.388021 0.270442 0.295547 0.614526 0.319995 0.090726 0.447307 0.379581 0.705454 0.506010 ,0.000000 0.000000 
0.343119 0.342418 0.464031 0.962818 0.365091 0.420318 0.803268 0.501581 0.339966 0.123004 ,0.000000 0.000000 
0.765348 0.731681 0.205004 0.163540 0.146719 0.712429 0.923477 0.223941 0.736205 0.824209 ,1.000000 1.000000 
0.602149 0.837703 0.828997 0.999128 0.867763 0.496200 0.781283 0.208782 0.832982 0.734787 ,1.000000 1.000000 
0.939767 0.498544 0.107014 0.770444 0.982873 0.028566 0.152429 0.487335 0.797397 0.771118 ,1.000000 1.000000 
0.536978 0.370159 0.901091 0.227932 0.234247 0.906848 0.287025 0.615640 0.285723 0.944835 ,1.000000 1.000000 
0.655444 0.268846 0.584652 0.380754 0.618530 0.118921 0.203769 0.403620 0.903783 0.031126 ,0.000000 0.000000 
0.254604 0.872483 0.608075 0.348986 0.080024 0.021109 0.171722 0.348227 0.422273 0.401294 ,0.000000 0.000000 
0.185311 0.699563 0.605933 0.834672 0.626117 0.862493 0.534395 0.444147 0.705367 0.325952 ,1.000000 1.000000 
0.944405 0.313307 0.978854 0.192312 0.046097 0.555915 0.902387 0.740663 0.515270 0.905142 ,1.000000 1.000000 
0.247537 0.981438 0.764337 0.375273 0.107739 0.925764 0.987396 0.892212 0.086687 0.408637 ,1.000000 1.000000 
0.957605 0.482064 0.419120 0.647323 0.432785 0.842397 0.536173 0.355023 0.933934 0.552679 ,1.000000 1.000000 
0.961172 0.134737 0.091205 0.228026 0.865713 0.559890 0.090105 0.212486 0.107795 0.197032 ,0.000000 0.000000 
0.629322 0.285210 0.804004 0.511849 0.175343 0.390807 0.066077 0.920246 0.057076 0.931549 ,0.000000 0.000000 
0.582470 0.227580 0.172265 0.127877 0.305725 0.105676 0.283762 0.258786 0.785234 0.992258 ,0.000000 0.000000 
0.639949 0.638766 0.404849 0.014460 0.263875 0.929912 0.965351 0.563151 0.388413 0.952575 ,1.000000 1.000000 
0.716139 0.977258 0.132295 0.440247 0.512815 0.123254 0.902214 0.880716 0.406222 0.806228 ,1.000000 1.000000 
0.798412 0.419923 0.627116 0.144855 0.554609 0.579729 0.285477 0.156458 0.546639 0.730551 ,0.000000 0.000000 
0.564941 0.293989 0.070137 0.975456 0.197453 0.989950 0.965809 0.747738 0.319728 0.878715 ,1.000000 1.000000 
0.708900 0.561880 0.670952 0.183295 0.112987 0.285909 0.085144 0.675545 0.514799 0.679665 ,0.000000 0.000000 
0.671145 0.526502 0.853792 0.034865 0.347187 0.555539 0.332420 0.149018 0.374734 0.642258 ,0.000000 0.000000 
0.150763 0.818061 0.872390 0.533140 0.676926 0.271181 0.886707 0.866778 0.209053 0.460690 ,1.000000 1.000000 
0.013420 0.016851 0.988671 0.966193 0.484254 0.724496 0.883201 0.674625 0.881587 0.011968 ,1.000000 1.000000 
0.508133 0.174364 0.046491 0.212391 0.325982 0.212534 0.468594 0.738074 0.077581 0.834085 ,0.000000 0.000000 
0.501009 0.121576 0.654880 0.507490 0.352817 0.029387 0.712754 0.957636 0.317179 0.301690 ,0.000000 0.000000 
0.226250 0.492582 0.320054 0.384612 0.376962 0.733725 0.340676 0.674558 0.101630 0.677847 ,0.000000 0.000000 
0.164908 0.261789 0.775757 0.775586 0.794129 0.088794 0.872839 0.135847 0.583077 0.452372 ,0.000000 0.000000 
0.104274 0.271237 0.459624 0.842332 0.749869 0.104907 0.128559 0.587176 0.880334 0.650979 ,0.000000 0.000000 
0.454224 0.491271 0.351439 0.494634 0.952651 0.138598 0.664523 0.625075 0.178699 0.326886 ,0.000000 0.000000 
0.750009 0.739900 0.066470 0.903644 0.294766 0.028612 0.651693 0.723664 0.126356 0.106704 ,0.000000 0.000000 
0.183657 0.686160 0.529187 0.695561 0.767972 0.092932 0.522546 0.293701 0.443043 0.549666 ,0.000000 0.000000 
0.910241 0.772917 0.821981 0.576496 0.132741 0.850098 0.535206 0.573204 0.606231 0.661935 ,1.000000 1.000000 
0.952142 0.170983 0.312350 0.582900 0.174833 0.135977 0.568300 0.924867 0.713788 0.310482 ,0.000000 0.000000 
0.781411 0.985255 0.717220 0.527776 0.237232 0.008105 0.330229 0.458950 0.808205 0.284761 ,1.000000 1.000000 
0.549356 0.599323 0.079971 0.675237 0.671915 0.704903 0.893822 0.465721 0.505629 0.873859 ,1.000000 1.000000 
0.329943 0.591538 0.445447 0.832190 0.714407 0.380128 0.000279 0.974235 0.066346 0.725703 ,1.000000 1.000000 
0.700091 0.081267 0.340982 0.771766 0.753217 0.111553 0.275015 0.735367 0.423310 0.322243 ,0.000000 0.000000 
0.905243 0.053109 0.649491 0.171773 0.362740 0.040602 0.810476 0.630027 0.984507 0.278559 ,0.000000 0.000000 
0.947147 0.529048 0.527646 0.404777 0.364991 0.219821 0.893871 0.222862 0.478775 0.348762 ,0.000000 0.000000 
0.329336 0.757184 0.770531 0.641709 0.306514 0.226237 0.521101 0.676468 0.834174 0.179608 ,1.000000 1.000000 
0.669960 0.632093 0.284623 0.492769 0.693563 0.745493 0.040722 0.367954 0.562581 0.738731 ,1.000000 1.000000 
0.506964 0.565896 0.142272 0.890891 0.607087 0.823568 0.281784 0.368215 0.805359 0.200954 ,1.000000 1.000000 
0.042639 0.192769 0.737567 0.971035 0.446550 0.486036 0.457361 0.564535 0.213509 0.962804 ,1.000000 1.000000 
0.316925 0.806844 0.076244 0.189168 0.219969 0.016779 0.596388 0.689355 0.674484 0.953126 ,0.000000 0.000000 
0.307392 0.142681 0.523571 0.880649 0.992480 0.158165 0.210416 0.314085 0.777289 0.543225 ,0.000000 0.000000 
0.862312 0.151041 0.011882 0.072231 0.146476 0.558589 0.960890 0.902805 0.484178 0.778962 ,0.000000 0.000000 
0.623300 0.490080 0.138640 0.604421 0.633434 0.480374 0.049930 0.063146 0.684387 0.509696 ,0.000000 0.000000 
0.494342 0.588583 0.348770 0.987397 0.589376 0.458489 0.217496 0.676221 0.495349 0.737908 ,1.000000 1.000000 
0.266828 0.459428 0.977345 0.647422 0.897125 0.411215 0.529575 0.945849 0.671887 0.047304 ,1.000000 1.000000 
0.643020 0.102038 0.210437 0.491091 0.308970 0.353556 0.273500 0.020042 0.930382 0.139899 ,0.000000 0.000000 
0.416621 0.958248 0.956830 0.311914 0.224589 0.225669 0.308678 0.172196 0.656156 0.671165 ,0.000000 0.000000 
0.923374 0.731299 0.512613 0.467357 0.006921 0.245206 0.488034 0.189161 0.186239 0.155725 ,0.000000 0.000000 
0.869427 0.553404 0.502911 0.074852 0.623641 0.373442 0.805894 0.403654 0.489723 0.433152 ,1.000000 1.000000 
0.458460 0.954388 0.520243 0.040604 0.124584 0.606710 0.518212 0.949742 0.376964 0.743233 ,1.000000 1.000000 
0.106093 0.221129 0.640614 0.459650 0.735803 0.172756 0.483732 0.146054 0.958457 0.483912 ,0.000000 0.000000 
0.615988 0.092182 0.419784 0.328121 0.753412 0.678933 0.703745 0.803823 0.932659 0.093901 ,1.000000 1.000000 
0.286353 0.035554 0.700461 0.875240 0.052538 0.567908 0.466447 0.410725 0.637689 0.464224 ,0.000000 0.000000 
0.458743 0.245627 0.012127 0.687915 0.829493 0.459426 0.521026 0.037250 0.080354 0.120260 ,0.000000 0.000000 
0.774899 0.853683 0.169654 0.768283 0.999862 0.488875 0.135291 0.927762 0.946238 0.614125 ,1.000000 1.000000 
0.808381 0.033854 0.895323 0.682026 0.297658 0.327227 0.133114 0.679406 0.362085 0.721067 ,0.000000 0.000000 
0.495011 0.504756 0.419638 0.021565 0.024731 0.712321 0.961727 0.747096 0.140044 0.997043 ,1.000000 1.000000 
0.496539 0.972411 0.546820 0.977718 0.093166 0.998282 0.596300 0.021107 0.509030 0.574628 ,1.000000 1.000000 
0.120511 0.296792 0.621460 0.209368 0.775373 0.602337 0.167400 0.050978 0.101251 0.434284 ,0.000000 0.000000 
0.256938 0.981009 0.691944 0.334240 0.348103 0.441820 0.337274 0.486111 0.183919 0.898115 ,0.000000 0.000000 
0.052736 0.388089 0.764150 0.962705 0.276903 0.571498 0.148450 0.534024 0.650911 0.678799 ,1.000000 1.000000 
0.166257 0.684564 0.448606 0.424986 0.211656 0.162453 0.593344 0.928581 0.632372 0.183424 ,0.000000 0.000000 
0.154295 0.272248 0.079997 0.528844 0.027460 0.928810 0.782515 0.536223 0.691903 0.334803 ,0.000000 0.000000 
0.424105 0.193929 0.407522 0.203972 0.357299 0.741105 0.633574 0.097933 0.197093 0.442401 ,0.000000 0.000000 
0.755721 0.124267 0.083374 0.807424 0.170071 0.356718 0.465816 0.448793 0.156699 0.482765 ,0.000000 0.000000 
0.255235 0.463678 0.766740 0.415699 0.575724 0.076883 0.622618 0.346842 0.635004 0.812996 ,0.000000 0.000000 
0.341612 0.876718 0.511817 0.091151 0.206365 0.564275 0.773423 0.443636 0.884047 0.132904 ,0.000000 0.000000 
0.252611 0.530038 0.533441 0.749762 0.743081 0.585592 0.309742 0.365827 0.555967 0.129567 ,0.000000 0.000000 
0.557132 0.492174 0.704691 0.480079 0.561630 0.557826 0.860165 0.322667 0.676290 0.278005 ,1.000000 1.000000 
0.329550 0.138843 0.543291 0.971183 0.276695 0.605805 0.934259 0.589573 0.802198 0.333748 ,1.000000 1.000000 
0.578215 0.445593 0.502311 0.463871 0.144416 0.338734 0.612642 0.423331 0.247563 0.262606 ,0.000000 0.000000 
0.369779 0.865966 0.823578 0.300659 0.453917 0.453266 0.217762 0.518198 0.718283 0.973143 ,1.000000 1.000000 
0.592939 0.461185 0.161722 0.604347 0.516528 0.264044 0.399044 0.305707 0.792816 0.031136 ,0.000000 0.000000 
0.196040 0.095951 0.615725 0.491915 0.355961 0.047735 0.543098 0.436464 0.368993 0.453449 ,0.000000 0.000000 
0.927433 0.580788 0.145749 0.644370 0.720611 0.018589 0.660633 0.135156 0.008315 0.258348 ,0.000000 0.000000 
0.145431 0.404618 0.816914 0.205610 0.274076 0.731365 0.248381 0.357449 0.591726 0.175345 ,0.000000 0.000000 
0.599020 0.489966 0.608742 0.529985 0.469937 0.398344 0.472063 0.984810 0.820892 0.675744 ,1.000000 1.000000 
0.184787 0.000152 0.789029 0.928398 0.635205 0.620520 0.907807 0.344566 0.495674 0.160249 ,1.000000 1.000000 
0.382785 0.061516 0.453942 0.892153 0.804244 0.878115 0.282197 0.368963 0.901638 0.639570 ,1.000000 1.000000 
0.360481 0.882253 0.207059 0.816449 0.045160 0.130319 0.547174 0.687249 0.386483 0.945209 ,1.000000 1.000000 
0.448606 0.839946 0.692036 0.926790 0.948934 0.378247 0.428672 0.751921 0.575551 0.787781 ,1.000000 1.000000 
0.350501 0.985328 0.627973 0.673333 0.932106 0.300834 0.962068 0.797626 0.577816 0.089802 ,1.000000 1.000000 
0.750177 0.853877 0.635499 0.729674 0.595005 0.555809 0.355898 0.877366 0.644376 0.601423 ,1.000000 1.000000 
0.731247 0.336481 0.485175 0.844453 0.145291 0.129973 0.169396 0.339950 0.799948 0.153575 ,0.000000 0.000000 
0.378574 0.977478 0.824527 0.977184 0.707104 0.380489 0.335042 0.666601 0.319734 0.005835 ,1.000000 1.000000 
0.639895 0.683450 0.370010 0.279918 0.957819 0.064405 0.516541 0.998734 0.135435 0.833971 ,1.000000 1.000000 
0.239755 0.047960 0.930278 0.401921 0.123727 0.895408 0.103095 0.522695 0.348915 0.315669 ,0.000000 0.000000 
0.763137 0.630962 0.225481 0.211271 0.731467 0.557512 0.736029 0.233935 0.009039 0.162600 ,0.000000 0.000000 
0.114014 0.602169 0.707758 0.022694 0.095104 0.385810 0.879883 0.788680 0.528183 0.359332 ,0.000000 0.000000 
0.008607 0.647959 0.281441 0.248888 0.148295 0.739950 0.449915 0.173447 0.543664 0.694268 ,0.000000 0.000000 
0.575698 0.826240 0.676905 0.144147 0.493999 0.701882 0.364139 0.090465 0.489930 0.135745 ,0.000000 0.000000 
0.740491 0.158454 0.480678 0.651090 0.041481 0.970032 0.338091 0.953347 0.163359 0.125238 ,0.000000 0.000000 
0.812063 0.137010 0.745591 0.254647 0.830689 0.903894 0.845091 0.687978 0.808507 0.451332 ,1.000000 1.000000 
0.092757 0.822036 0.318143 0.855865 0.870008 0.791348 0.976620 0.525603 0.962646 0.928378 ,1.000000 1.000000 
0.600630 0.082461 0.059587 0.140818 0.192383 0.853376 0.814075 0.295759 0.542666 0.621826 ,0.000000 0.000000 
0.429244 0.643237 0.981556 0.373742 0.736021 0.900191 0.734839 0.547611 0.295750 0.068269 ,1.000000 1.000000 
0.911431 0.294223 0.776528 0.561504 0.222484 0.271175 0.856770 0.613909 0.604555 0.768319 ,1.000000 1.000000 
0.263825 0.195276 0.289933 0.319975 0.447258 0.762828 0.031304 0.031335 0.196472 0.569831 ,0.000000 0.000000 
0.338826 0.457197 0.445606 0.819110 0.182526 0.062140 0.633356 0.894872 0.087122 0.478769 ,0.000000 0.000000 
0.864721 0.593676 0.207533 0.154994 0.477788 0.120303 0.986372 0.898282 0.400493 0.614503 ,1.000000 1.000000 
0.329482 0.936068 0.071631 0.408923 0.295106 0.525101 0.090083 0.923170 0.144509 0.275593 ,0.000000 0.000000 
0.534624 0.440623 0.259071 0.334655 0.135453 0.528647 0.748803 0.249797 0.337747 0.265341 ,0.000000 0.000000 
0.046602 0.562356 0.427499 0.741455 0.034944 0.067352 0.914863 0.949923 0.469890 0.816295 ,1.000000 1.000000 
0.251345 0.801660 0.187255 0.578764 0.046663 0.678432 0.489833 0.005702 0.602307 0.340130 ,0.000000 0.000000 
0.958368 0.782429 0.212355 0.303555 0.878805 0.516459 0.429716 0.054769 0.359412 0.503873 ,0.000000 0.000000 
0.314287 0.782437 0.210771 0.155166 0.262976 0.309310 0.611414 0.589435 0.828543 0.666553 ,0.000000 0.000000 
0.029862 0.225842 0.617236 0.231917 0.266532 0.374949 0.384955 0.205479 0.981452 0.144803 ,0.000000 0.000000 
0.249757 0.118779 0.227788 0.346301 0.786274 0.086430 0.918800 0.663656 0.255060 0.631090 ,0.000000 0.000000 
0.662500 0.925690 0.263730 0.727362 0.000539 0.850682 0.382657 0.846016 0.408471 0.274224 ,1.000000 1.000000 
0.726162 0.123854 0.759970 0.903482 0.220817 0.168783 0.121175 0.084353 0.735066 0.468124 ,0.000000 0.000000 
0.441580 0.516718 0.914146 0.678927 0.628707 0.961213 0.168123 0.235312 0.108944 0.353001 ,1.000000 1.000000 
0.007208 0.425808 0.041511 0.966893 0.510336 0.490773 0.695924 0.039279 0.787596 0.992863 ,0.000000 0.000000 
0.520855 0.962450 0.056521 0.562262 0.601927 0.566606 0.031681 0.068289 0.297390 0.370063 ,0.000000 0.000000 
0.018046 0.207988 0.611976 0.424708 0.526463 0.016284 0.463617 0.100496 0.137127 0.561477 ,0.000000 0.000000 
0.324748 0.269780 0.371997 0.037976 0.824444 0.818710 0.394893 0.845358 0.096395 0.947065 ,0.000000 0.000000 
0.970522 0.697523 0.866249 0.015093 0.432516 0.463468 0.376753 0.895365 0.216910 0.117378 ,1.000000 1.000000 
0.263852 0.157599 0.349899 0.602057 0.953682 0.680258 0.556372 0.597003 0.713889 0.381440 ,1.000000 1.000000 
0.072167 0.710737 0.754472 0.200864 0.574851 0.641825 0.418317 0.080452 0.085679 0.034657 ,0.000000 0.000000 
0.588871 0.530646 0.005420 0.441189 0.888264 0.500457 0.407387 0.007845 0.780685 0.809744 ,0.000000 0.000000 
0.393886 0.460916 0.424980 0.224322 0.011721 0.162715 0.438176 0.977812 0.220152 0.601390 ,0.000000 0.000000 
0.805086 0.497746 0.295733 0.807778 0.454889 0.051606 0.601581 0.108599 0.395107 0.688064 ,0.000000 0.000000 
0.244746 0.613700 0.215838 0.153393 0.148116 0.649276 0.211981 0.439670 0.965007 0.761280 ,0.000000 0.000000 
0.594799 0.138482 0.773123 0.098324 0.279381 0.624834 0.056382 0.238773 0.193305 0.812431 ,0.000000 0.000000 
0.796500 0.273958 0.472410 0.861057 0.202482 0.980898 0.614912 0.622738 0.203885 0.031443 ,1.000000 1.000000 
